584019ea08523b4f447a9894;person;590803200000|Firefox|Chongzhou|Asia|China|1293732789655|Lei5497558150755@yahoo.com|Lei|male|Li|1.10.33.195|zh
584019ea08523b4f447a989d;person;560304000000|Internet Explorer|Magnitogorsk|Europe|Russia|1269556496106|Boris9951@gmail.com|Boris|female|Feltsman|31.204.101.124|en
584019ea08523b4f447a98de;person;559612800000|Firefox|Taichung|Asia|Taiwan|1280067864970||Bangguo|female|Wu|112.78.108.202|en
584019ea08523b4f447a98e7;person;404092800000|Firefox|Durban|Africa|South_Africa|1290732151008||David|female|Hunter|41.76.33.150|af
584019ea08523b4f447a99f6;person;403142400000|Internet Explorer|Gejiu|Asia|China|1283402157075|Yang3298534905901@gmail.com|Yang|male|Xu|27.106.207.216|en
584019ea8d706789cdcea737;person;612748800000|Internet Explorer|Mỹ_Tho|Asia|Vietnam|1266997815097|Anh27102@gmail.com|Anh|male|Do|125.234.228.154|vi
584019eb8d706789cdceacd4;person;498700800000|Firefox|Antwerp|Europe|Belgium|1295481319832|Andre6597069767218@gmail.com|Andre|male|Martens|62.233.9.150|fr
584019eb8d706789cdcead67;person;517536000000|Internet Explorer|Emeishan|Asia|China|1280757745897|Ning3298534914069@gmail.com|Ning|female|Wang|27.106.148.133|zh
584019ea1ab2ca076d491cf2;person;541468800000|Firefox|Iloilo_City|Asia|Philippines|1290149550153|Vicente4398046515086@gmail.com|Vicente|female|Gonzales|110.93.67.108|en
584019ea1ab2ca076d491ef2;city;Sayyan|http://dbpedia.org/resource/Sayyan
584019ea1ab2ca076d491d7a;city;Leipzig|http://dbpedia.org/resource/Leipzig
584019ea8d706789cdceaa39;city;Zhengzhou|http://dbpedia.org/resource/Zhengzhou
584019eabfb623bd12fd704e;city;Arad|http://dbpedia.org/resource/Arad
584019ea9fb6040fcf79fad6;city;Gao'an|http://dbpedia.org/resource/Gao'an
584019ea08523b4f447a983e;city;Chenzhou|http://dbpedia.org/resource/Chenzhou
584019eae0717d6cf7858d11;city;Baicheng|http://dbpedia.org/resource/Baicheng
584019ebe3aec840fd26ffa3;city;Dosso|http://dbpedia.org/resource/Dosso
584019ea9fb6040fcf79fdb7;city;Ibb|http://dbpedia.org/resource/Ibb
584019ea8d706789cdcea547;city;Kuala_Lumpur|http://dbpedia.org/resource/Kuala_Lumpur
584019ea7032c19219f6f93a;city;Mladá_Boleslav|http://dbpedia.org/resource/Mladá_Boleslav
584019ea9fb6040fcf7a0023;city;Tiruvallur|http://dbpedia.org/resource/Tiruvallur
584019eaad1b1f367274a9a4;city;Birni_Nkonni|http://dbpedia.org/resource/Birni_Nkonni
584019eabfb623bd12fd645a;city;Monino|http://dbpedia.org/resource/Monino
584019ea8d706789cdcea663;city;Faridabad|http://dbpedia.org/resource/Faridabad
584019ea9b690f69bf4c01b0;city;Bazhou|http://dbpedia.org/resource/Bazhou
584019eac4006b02127413e0;city;Tainan|http://dbpedia.org/resource/Tainan
584019eb8d706789cdceaca8;city;Ústí_nad_Labem|http://dbpedia.org/resource/Ústí_nad_Labem
584019ea3cbd56b2202eb1cd;city;Toliara|http://dbpedia.org/resource/Toliara
584019ea9b690f69bf4c007f;city;Xinzheng|http://dbpedia.org/resource/Xinzheng
584019ea9b690f69bf4c025d;city;New_Delhi|http://dbpedia.org/resource/New_Delhi
584019ea1ab2ca076d491ab9;city;Durban|http://dbpedia.org/resource/Durban
584019ea08523b4f447a9e0a;city;Bến|http://dbpedia.org/resource/Bến
584019ea1ab2ca076d491d90;city;Faizabad|http://dbpedia.org/resource/Faizabad
584019ea7032c19219f6f38c;country;Niger|http://dbpedia.org/resource/Niger
584019eaad1b1f367274aa8d;country;Hong_Kong|http://dbpedia.org/resource/Hong_Kong
584019ea1ab2ca076d491e1c;person;378086400000|Internet Explorer|Anning|Asia|China|1292631237747|Baoping5497558161198@gmx.com|Baoping|female|He|27.54.240.211|en
584019ea1ab2ca076d491e41;person;491788800000|Chrome|Gaobeidian|Asia|China|1282982630814|Wei3298534908042@gmx.com|Wei|female|Wu|1.4.1.118|zh
584019ea1ab2ca076d491e6d;person;461548800000|Chrome|Xi'an|Asia|China|1265050801862|Wei34108@gmx.com|Wei|female|Zhang|27.109.37.222|en
584019ea1ab2ca076d491e71;person;522460800000|Chrome|Yantai|Asia|China|1275834186065||Jie|male|Li|1.2.50.21|zh
584019ea1ab2ca076d491e84;person;590198400000|Firefox|Chuxiong|Asia|China|1288829334419||Chen|female|Wang|14.135.37.222|zh
584019ea1ab2ca076d491ea8;person;508982400000|Firefox|Ambovombe|Africa|Madagascar|1272058206332||Abdoulatifou|male|Ravalomanana|41.74.219.223|en
584019ea1ab2ca076d491eb6;person;523324800000|Firefox|Dunhuang|Asia|China|1290584468249||Jie|male|Zhang|1.4.66.185|zh
584019ea8d706789cdcea026;person;344995200000|Firefox|Gifu|Asia|Japan|1287387267121|Kiyoshi4398046537628@gmail.com|Kiyoshi|female|Kobayashi|27.96.76.143|ja
584019ea8d706789cdcea035;person;484358400000|Safari|Esztergom|Europe|Hungary|1270931101504||Peter|male|Laszlo|80.64.66.179|hu
584019ea8d706789cdcea068;person;621129600000|Firefox|Dexing|Asia|China|1280507584165|Lin3298534890925@gmail.com|Lin|male|Wang|1.94.202.174|zh
584019ea8d706789cdcea0dd;person;472780800000|Firefox|Gorontalo|Asia|Indonesia|1290816431438|Alexander5497558166926@gmail.com|Alexander|female|Agri|112.78.155.191|jv
584019ea8d706789cdcea0de;person;604454400000|Safari|Bali|Asia|Indonesia|1282281243333|Ahmad3298534891620@gmail.com|Ahmad|female|Chaerudin|49.0.26.127|nl
584019ea4f10a76a617bcbad;person;462585600000|Internet Explorer|Mendoza|South_America|Argentina|1278508518752|Alejandro2199023275089@gmail.com|Alejandro|female|Cejas|190.11.43.41|en
584019ea4f10a76a617bcc6f;person;618278400000|Internet Explorer|Brasília|South_America|Brazil|1295974217068||Vitor|female|Santos|161.148.95.117|pt
584019ea4f10a76a617bcc73;person;394848000000|Firefox|Anzoátegui|South_America|Venezuela|1266585877159|Daniela13572@gmail.com|Daniela|female|Alvarez|167.134.236.192|es
584019ea4f10a76a617bd12c;person;328320000000|Chrome|Tessaoua|Africa|Niger|1280798790599|Hamani3298534887379@yahoo.com|Hamani|male|Maazou|41.203.153.58|fr
584019eae3aec840fd26fb3a;person;599184000000|Chrome|Valencia|Europe|Spain|1271760000182||Jose Antonio|male|Perez|62.93.161.206|en
584019ea3cbd56b2202eaf24;company;PMTair|http://dbpedia.org/resource/PMTair
584019ea08523b4f447a9853;company;Petro_Air|http://dbpedia.org/resource/Petro_Air
584019ea8d706789cdce9d68;company;Virgin_Blue|http://dbpedia.org/resource/Virgin_Blue
584019ea8d706789cdcea137;company;Dirgantara_Air_Service|http://dbpedia.org/resource/Dirgantara_Air_Service
584019eae0717d6cf7858c5b;company;Golden_Air|http://dbpedia.org/resource/Golden_Air
584019eae0717d6cf7858ceb;company;China_Yunnan_Airlines|http://dbpedia.org/resource/China_Yunnan_Airlines
584019eae0717d6cf78598ac;company;Edelweiss_Air|http://dbpedia.org/resource/Edelweiss_Air
584019eae0717d6cf78598c1;company;Congo_Express|http://dbpedia.org/resource/Congo_Express
584019ea9fb6040fcf79f904;company;XL_Airways_Germany|http://dbpedia.org/resource/XL_Airways_Germany
584019eae0717d6cf78587e7;company;WaltAir|http://dbpedia.org/resource/WaltAir
584019eae0717d6cf785922c;company;Deccan_360|http://dbpedia.org/resource/Deccan_360
584019eac4006b0212741124;company;Czech_Airlines|http://dbpedia.org/resource/Czech_Airlines
584019ea8e362783ba09e377;company;Wingo_xprs|http://dbpedia.org/resource/Wingo_xprs
584019eb08523b4f447aa0ea;company;Avion_Express|http://dbpedia.org/resource/Avion_Express
584019ea3cbd56b2202eb510;company;Aer_Lingus|http://dbpedia.org/resource/Aer_Lingus
584019eb3cbd56b2202ec01c;company;Buraq_Air|http://dbpedia.org/resource/Buraq_Air
584019eb3cbd56b2202ec08f;company;Platinum_Air_Linhas_Aéreas|http://dbpedia.org/resource/Platinum_Air_Linhas_Aéreas
584019ebe3aec840fd27003b;company;Express_Air|http://dbpedia.org/resource/Express_Air
584019eb08523b4f447aa1a8;company;Coast_Aero_Center|http://dbpedia.org/resource/Coast_Aero_Center
584019eabfb623bd12fd759d;company;Navegacion_y_Servicios_Aéreos_Canarios_(NAYSA)|http://dbpedia.org/resource/Navegacion_y_Servicios_Aéreos_Canarios_(NAYSA)
584019ea9b690f69bf4c00dd;company;Freedom_Airlines|http://dbpedia.org/resource/Freedom_Airlines
584019eb8e362783ba09e62c;company;Norway_Airlines|http://dbpedia.org/resource/Norway_Airlines
584019eb08523b4f447aa36c;company;Helitrans|http://dbpedia.org/resource/Helitrans
584019ea8e362783ba09dfc6;company;Sky_Wings|http://dbpedia.org/resource/Sky_Wings
584019eb8e362783ba09e8cc;company;Norving|http://dbpedia.org/resource/Norving
584019eae0717d6cf7858d5d;person;504403200000|Firefox|Crete|Europe|Greece|1286900855888|Christos4398046515339@yahoo.com|Christos|male|Papakonstantinou|95.179.199.16|fr
584019eae0717d6cf7858d86;person;329788800000|Chrome|Phnom_Penh|Asia|Cambodia|1295848860091|Pol6597069768768@gmail.com|Pol|female|Chau|203.33.189.202|fr
584019eae0717d6cf7858dac;person;577929600000|Firefox|Çankaya|Asia|Turkey|1280609285950|Anıl3298534898687@yahoo.com|Anıl|female|Arikan|46.182.71.208|en
584019ea9fb6040fcf79f56b;person;470275200000|Internet Explorer|Vietnam|Asia|Vietnam|1284446843444|Chau3298534900873@gmx.com|Chau|female|Minh|113.23.64.179|en
584019ea9fb6040fcf79f6bf;person;622512000000|Firefox|Dangyang|Asia|China|1293899378860|Ge5497558142012@gmail.com|Ge|female|Zhou|27.106.162.212|en
584019ea08523b4f447a9a9f;person;576115200000|Firefox|Auckland|Australia|New_Zealand|1265173108685||Bill|female|Wilson|14.1.81.175|en
584019ea08523b4f447a9aff;person;629164800000|Internet Explorer|Tacloban|Asia|Philippines|1291861441000|Isabel5497558152627@yahoo.com|Isabel|female|Reyes|122.202.108.156|en
584019ea9fb6040fcf79f4b2;person;538876800000|Internet Explorer|Donggang|Asia|China|1286483671773|Zhang4398046515933@gmail.com|Zhang|male|Huang|1.10.34.139|zh
584019ea9fb6040fcf79f56f;person;595555200000|Firefox|Astana|Asia|Kazakhstan|1269315796345|Alexsandr2605@yahoo.com|Alexsandr|female|Iskakova|81.18.44.217|en
584019ea9fb6040fcf79f584;person;562118400000|Chrome|Funchal|Europe|Portugal|1266106674425|Antonio29401@yahoo.com|Antonio|female|Pereira|88.210.72.24|pt
584019ea9fb6040fcf79f5f4;person;544320000000|Internet Explorer|Bellville|Africa|South_Africa|1292697078555|David5497558155789@yahoo.com|David|female|Grenville|41.78.184.117|en
584019ea08523b4f447a9be8;person;378604800000|Firefox|Mogilev|Europe|Belarus|1277821581690|Andrey2199023278217@gmail.com|Andrey|male|Agrest|195.137.180.24|uk
584019ea08523b4f447a9bec;person;576720000000|Firefox|Quetta|Asia|Pakistan|1278759292886|Imran2199023284875@gmx.com|Imran|male|Ali|202.47.94.196|ur
584019ea08523b4f447a9c04;person;537580800000|Chrome|Ergun|Asia|China|1291470216618|Jie5497558167087@yahoo.com|Jie|male|Wei|1.0.3.208|zh
584019ea08523b4f447a9c17;person;452044800000|Internet Explorer|Uzhhorod|Europe|Ukraine|1295353650137|Nikolay5497558161803@gmail.com|Nikolay|female|Ostrovsky|46.149.80.2|en
584019ea9fb6040fcf79f695;person;497836800000|Internet Explorer|Évora|Europe|Portugal|1291931629603|Joao5497558147612@bikermail.com|Joao|female|Moreira|176.61.145.46|en
584019ea9fb6040fcf79f6e1;person;454291200000|Internet Explorer|Casablanca|Africa|Morocco|1265175419618|Shlomo35491@zoho.com|Shlomo|male|Levy|196.12.206.116|ar
584019ea9fb6040fcf79fb15;person;580867200000|Chrome|Long_Xuyen|Asia|Vietnam|1269598299636||Cam|female|Hoang|116.118.91.44|en
584019ea9fb6040fcf79fb2d;person;562118400000|Chrome|Nueva_Esparta|South_America|Venezuela|1269361521164|Jose28296@yahoo.com|Jose|female|Alvarez|190.6.53.96|en
584019ea1ab2ca076d491d9a;city;Tagbilaran|http://dbpedia.org/resource/Tagbilaran
584019eae0717d6cf7858b27;city;Ulan-Ude|http://dbpedia.org/resource/Ulan-Ude
584019ea8d706789cdce9eeb;city;Balti|http://dbpedia.org/resource/Balti
584019eabfb623bd12fd6eb2;city;Jimma|http://dbpedia.org/resource/Jimma
584019ea4f10a76a617bd390;city;Algiers|http://dbpedia.org/resource/Algiers
584019ea3cbd56b2202eaa9e;city;Anguo|http://dbpedia.org/resource/Anguo
584019ea9fb6040fcf79fbd8;city;Pleiku|http://dbpedia.org/resource/Pleiku
584019ea3cbd56b2202eba07;city;Jambi_City|http://dbpedia.org/resource/Jambi_City
584019ea1ab2ca076d491e6f;tag;Denis_Leary|http://dbpedia.org/resource/Denis_Leary
584019ea1ab2ca076d491ede;tag;Old_Brown_Shoe|http://dbpedia.org/resource/Old_Brown_Shoe
584019ea1ab2ca076d491f00;tag;Paul_Verlaine|http://dbpedia.org/resource/Paul_Verlaine
584019ea9fb6040fcf79fd03;tag;Worlds_Collide|http://dbpedia.org/resource/Worlds_Collide
584019ea18ba2c2c60e7ed45;tag;Take_Off_Your_Pants_and_Jacket|http://dbpedia.org/resource/Take_Off_Your_Pants_and_Jacket
584019ea8d706789cdcea0b2;tag;Lemonade_and_Brownies|http://dbpedia.org/resource/Lemonade_and_Brownies
584019ea8d706789cdcea16f;tag;Pope_Innocent_III|http://dbpedia.org/resource/Pope_Innocent_III
584019ea8d706789cdcea1ab;tag;Rabindranath_Tagore|http://dbpedia.org/resource/Rabindranath_Tagore
584019ea8d706789cdcea3c1;tag;Sandon_Stolle|http://dbpedia.org/resource/Sandon_Stolle
584019ea8d706789cdcea3cb;tag;Rock_a_Little|http://dbpedia.org/resource/Rock_a_Little
584019ea8d706789cdcea3ed;tag;Jack_Nicholson|http://dbpedia.org/resource/Jack_Nicholson
584019ea4f10a76a617bcefe;tag;Red_Sector_A|http://dbpedia.org/resource/Red_Sector_A
584019ea4f10a76a617bd1f9;tag;Take_Me_to_the_Pilot|http://dbpedia.org/resource/Take_Me_to_the_Pilot
584019ea4f10a76a617bd5c2;tag;Peel_Slowly_and_See|http://dbpedia.org/resource/Peel_Slowly_and_See
584019ea4f10a76a617bd604;tag;Slovakia|http://dbpedia.org/resource/Slovakia
584019ea4f10a76a617bda1f;tag;George_Eliot|http://dbpedia.org/resource/George_Eliot
584019ea4f10a76a617bda8d;tag;Come_with_Us|http://dbpedia.org/resource/Come_with_Us
584019eae3aec840fd26fe02;person;540950400000|Internet Explorer|Diourbel|Africa|Senegal|1266421463084|Cheikh26605@singalongcenter.com|Cheikh|male|Mendy|196.1.96.72|fr
584019ebe3aec840fd26fec3;person;628214400000|Firefox|Kathmandu|Asia|Nepal|1272786480210||Aama|male|Bajracharya|203.78.175.137|ne
584019ea1ab2ca076d491ec5;person;441504000000|Opera|Osorno|South_America|Chile|1281071159529||Federico|male|Gonzalez|163.250.96.131|es
584019ea1ab2ca076d491ee9;person;400896000000|Internet Explorer|Barnaul|Europe|Russia|1276455174445|Alexei2199023256725@gmail.com|Alexei|female|Popov|31.41.165.119|ru
584019ea1ab2ca076d491f01;person;592444800000|Firefox|Córdoba|South_America|Argentina|1279506599108|Juan.Carlos2199023265326@gmail.com|Juan Carlos|male|Diaz|186.18.215.3|en
584019ea9fb6040fcf79fcb4;person;501379200000|Firefox|Daye|Asia|China|1285444707618|Lei4398046535759@yahoo.com|Lei|male|Zhao|27.38.87.62|zh
584019ea8d706789cdcea127;person;614908800000|Internet Explorer|Ottignies-Louvain-la-Neuve|Europe|Belgium|1275925450837|Henri2199023258041@yahoo.com|Henri|male|Aa|84.17.153.149|nl
584019ea8d706789cdcea16b;person;330480000000|Chrome|Chibi|Asia|China|1295356525835|Yang5497558145730@gmail.com|Yang|male|Zhao|27.129.1.44|zh
584019ea8d706789cdcea30e;person;482457600000|Firefox|Dunhuang|Asia|China|1282432259898|Lei3298534901361@gmail.com|Lei|male|Liu|1.185.99.175|zh
584019ea8d706789cdcea328;person;445996800000|Chrome|Changle|Asia|China|1292588258112|Li5497558158159@yahoo.com|Li|female|Zhang|14.157.53.112|zh
584019ea8d706789cdcea33a;person;571622400000|Safari|Augsburg|Europe|Germany|1276057575982|Michael2199023263588@gmail.com|Michael|female|Muller|204.154.67.24|en
584019ea8d706789cdcea342;person;534384000000|Firefox|Dingxi|Asia|China|1272277011900|Anson1099511638121@gmail.com|Anson|female|Zhang|14.204.231.9|en
584019ea4f10a76a617bd1a8;person;323481600000|Internet Explorer|Awasa|Africa|Ethiopia|1284902609876|Aisso3298534887966@yahoo.com|Aisso|female|Bahaina|213.55.82.11|ar
584019ea4f10a76a617bd1d0;person;552441600000|Firefox|Lyon|Europe|France|1268467514342|Julien34466@gmail.com|Julien|female|Michel|46.21.140.163|eu
584019ea4f10a76a617bd4fb;person;405734400000|Chrome|Fuyang,|Asia|China|1281011204604|Lei3298534909522@gmx.com|Lei|male|Zhang|1.1.45.255|zh
584019ea4f10a76a617bd525;person;417916800000|Chrome|Fujin|Asia|China|1290463805385||Lei|male|Hu|1.4.18.246|zh
584019ebe3aec840fd26fef0;person;509846400000|Firefox|Bozhou|Asia|China|1265643247040|Bingbing583@hotmail.com|Bingbing|female|Zhang|1.3.97.244|zh
584019ea9fb6040fcf79f75d;person;573264000000|Chrome|Foshan|Asia|China|1266631549013|Chen29478@gmx.com|Chen|female|Zhang|1.1.25.142|zh
584019ea9fb6040fcf79f82e;person;589766400000|Chrome|York|Europe|England|1270897701036||Frank|male|Jones|46.16.208.163|en
584019eae3aec840fd26f7e3;person;330048000000|Internet Explorer|Cenxi|Asia|China|1274213897100|Wei1099511640533@gmx.com|Wei|female|Yang|27.131.223.128|zh
584019eae3aec840fd26f8b2;person;446342400000|Chrome|Mirpur|Asia|Pakistan|1296184604084|Yasir6597069801146@gmail.com|Yasir|male|Ahmed|202.163.74.49|sd
584019eae3aec840fd26f8c5;person;340070400000|Chrome|Cenxi|Asia|China|1282060544334||Chen|female|Yang|14.192.60.92|zh
584019eae3aec840fd26f8e3;person;365731200000|Firefox|Steenokkerzeel|Europe|Portugal|1278554201604|Jose2199023276251@gmail.com|Jose|male|Moreira|193.37.153.145|en
584019eae3aec840fd26fb6b;person;625622400000|Chrome|Tianjin|Asia|China|1265067952824|Michael33053@gmail.com|Michael|male|Yang|1.51.63.49|en
584019eae0717d6cf7858ec8;person;376876800000|Chrome|Stuttgart|Europe|Germany|1294897162690|Michael5497558159928@gmail.com|Michael|female|Becker|31.47.247.233|en
584019eae0717d6cf785918d;person;572140800000|Internet Explorer|Magelang|Asia|Indonesia|1272265698536|Ahmad1099511640671@gmail.com|Ahmad|female|Thielsch|61.94.165.189|en
584019eae3aec840fd26fbd9;person;396057600000|Firefox|Ciudad_Obregón|North_America|Mexico|1296182083498|Eduardo6597069795489@gmail.com|Eduardo|male|Rodriguez|189.203.102.59|en
584019ebe3aec840fd270079;person;502416000000|Firefox|Debre_Marqos|Africa|Ethiopia|1279868430025|Ydnekatchew2199023278128@gmail.com|Ydnekatchew|female|Isso|213.55.65.115|en
584019ea9fb6040fcf79fb75;person;414633600000|Internet Explorer|Orlando|North_America|United_States|1294805416137|George5497558150764@gmx.com|George|female|Wilson|24.56.154.166|es
584019ea9fb6040fcf79fc8a;person;453686400000|Firefox|Xinzheng|Asia|China|1277559238048|Zhong2199023281573@gmail.com|Zhong|female|Liu|1.10.19.176|zh
584019ea8d706789cdcea7ca;person;319420800000|Firefox|Yangon|Asia|Burma|1291992890264|Chris5497558170422@yahoo.com|Chris|male|Michie|203.81.85.11|my
584019ea8d706789cdcea7de;person;469152000000|Chrome|Chaohu|Asia|China|1281531349636|Wei3298534901554@yahoo.com|Wei|female|Li|1.4.99.250|en
584019ea8d706789cdcea7f2;person;605491200000|Firefox|Dalian|Asia|China|1274699484804|Yang1099511630702@yahoo.com|Yang|male|Liu|14.135.155.73|en
584019ea8d706789cdcea887;person;468201600000|Internet Explorer|Brasília|South_America|Brazil|1275805674803|Fernanda2199023266646@gmx.com|Fernanda|male|Costa|200.0.86.27|pt
584019eb8d706789cdceadab;person;621043200000|Opera|Bab_Ezzouar|Africa|Algeria|1266445265823|Jacques6451@zoho.com|Jacques|male|Bachir|80.249.77.24|en
584019eb8d706789cdceadd2;person;590457600000|Chrome|Campos_dos_Goytacazes|South_America|Brazil|1288757247006||Wilson|female|Silva|200.0.67.205|en
584019eae3aec840fd26fdb2;tag;XTRMNTR|http://dbpedia.org/resource/XTRMNTR
584019ebe3aec840fd26ff74;tag;I_Can_See_for_Miles|http://dbpedia.org/resource/I_Can_See_for_Miles
584019ebe3aec840fd26ffaf;tag;Carnival_Ride|http://dbpedia.org/resource/Carnival_Ride
584019ea7032c19219f6f19c;tag;Wang_Dang_Doodle|http://dbpedia.org/resource/Wang_Dang_Doodle
584019ea7032c19219f6f23c;tag;Something_Like_Human|http://dbpedia.org/resource/Something_Like_Human
584019ea7032c19219f6f4ba;tag;Where_Is_the_Feeling?|http://dbpedia.org/resource/Where_Is_the_Feeling?
584019ea7032c19219f6f7e6;tag;Original_of_the_Species|http://dbpedia.org/resource/Original_of_the_Species
584019ea7032c19219f6f807;tag;Many_of_Horror|http://dbpedia.org/resource/Many_of_Horror
584019ea18ba2c2c60e7f241;tag;The_Good_Stuff|http://dbpedia.org/resource/The_Good_Stuff
584019ea18ba2c2c60e7f31c;tag;Benito_Mussolini|http://dbpedia.org/resource/Benito_Mussolini
584019ea18ba2c2c60e7fa22;tag;Disco_4|http://dbpedia.org/resource/Disco_4
584019ea18ba2c2c60e7fa42;tag;Sanath_Jayasuriya|http://dbpedia.org/resource/Sanath_Jayasuriya
584019ea18ba2c2c60e7ee09;tag;All_Money_Is_Legal|http://dbpedia.org/resource/All_Money_Is_Legal
584019ea18ba2c2c60e7eefe;tag;Got_to_Get_You_into_My_Life|http://dbpedia.org/resource/Got_to_Get_You_into_My_Life
584019ea3cbd56b2202eb41f;tag;Bahrain|http://dbpedia.org/resource/Bahrain
584019ea3cbd56b2202eb480;tag;Smokestack_Lightning|http://dbpedia.org/resource/Smokestack_Lightning
584019ea3cbd56b2202eb68f;tag;Dangerous_and_Moving|http://dbpedia.org/resource/Dangerous_and_Moving
584019ea3cbd56b2202eb7ad;tag;Olga_Govortsova|http://dbpedia.org/resource/Olga_Govortsova
584019ea3cbd56b2202eb7fd;tag;Latvia|http://dbpedia.org/resource/Latvia
584019eacaa3a7bdf9731014;tag;All_This_Useless_Beauty|http://dbpedia.org/resource/All_This_Useless_Beauty
584019eacaa3a7bdf9731079;tag;David_Duchovny|http://dbpedia.org/resource/David_Duchovny
584019eacaa3a7bdf973118c;tag;Stephen_Báthory|http://dbpedia.org/resource/Stephen_Báthory
584019ebcaa3a7bdf97320de;tag;River_Deep_–_Mountain_High|http://dbpedia.org/resource/River_Deep_–_Mountain_High
584019ea8e362783ba09db0e;tag;Brandenburg-Prussia|http://dbpedia.org/resource/Brandenburg-Prussia
584019ea8e362783ba09e014;tag;X_Offender|http://dbpedia.org/resource/X_Offender
584019ebe3aec840fd26ff6d;person;440812800000|Firefox|Voronezh|Europe|Russia|1293237128090|Alexander5497558167684@gmail.com|Alexander|male|Basov|31.13.130.241|ru
584019ea7032c19219f6f177;person;472780800000|Internet Explorer|Beipiao|Asia|China|1281796025143|Bingbing3298534897615@gmail.com|Bingbing|female|Huang|1.198.170.242|zh
584019ea9fb6040fcf79fd14;person;336700800000|Firefox|Bogotá|South_America|Colombia|1278904528114||Juan|male|Escobar|186.97.62.216|en
584019ea9fb6040fcf79fd4a;person;362016000000|Internet Explorer|Bei'an|Asia|China|1291737380515||Lei|male|Zhang|27.121.122.151|zh
584019ea9fb6040fcf79fdc8;person;533606400000|Firefox|Fuqing|Asia|China|1270448818579|Bing1099511638254@yahoo.com|Bing|male|Xu|1.116.188.243|zh
584019ea8d706789cdcea350;person;551318400000|Firefox|Dashiqiao|Asia|China|1275237787419|Jie2199023280635@gmail.com|Jie|male|Wei|1.4.4.155|zh
584019ea8d706789cdcea3c4;person;495676800000|Internet Explorer|Sayyan|Asia|Yemen|1294182408411|Miriam5497558145775@zoho.com|Miriam|female|Alhouthi|31.31.183.214|en
584019ea8d706789cdcea3d2;person;417312000000|Safari|Bishkek|Europe|Russia|1276598642752|Alexander2199023258026@hotmail.com|Alexander|male|Dobrunov|31.25.241.60|en
584019ea4f10a76a617bd59c;person;518918400000|Firefox|Jalalabad|Asia|Afghanistan|1282691798785|Djelaludin3298534904807@gmx.com|Djelaludin|male|Amin|203.174.27.205|tk
